transaction_id,customer_id,transaction_date,transaction_type,category,channel,amount,balance_after
TXN1011809,CUST101470,2024-01-22,Debit,Transfer Out,Net Banking,19840.3,181560.02
TXN1037765,CUST104713,2024-01-22,Debit,Utilities,UPI,15055.36,66894.76
TXN1019449,CUST102416,2024-01-22,Debit,Shopping,UPI,1245.64,24661.69
TXN1011792,CUST101467,2024-01-22,Debit,Shopping,Branch,4315.57,99766.88
TXN1013160,CUST101634,2024-01-22,Debit,Dining,Debit Card,12724.54,39131.2
TXN1018180,CUST102256,2024-01-22,Debit,EMI,Debit Card,10944.37,58972.86
TXN1002601,CUST100327,2024-01-22,Credit,Salary,UPI,20331.82,77381.02
TXN1028606,CUST103567,2024-01-22,Debit,EMI,UPI,2863.42,30130.85
TXN1027383,CUST103416,2024-01-22,Debit,Transfer Out,UPI,9270.59,91440.27
TXN1019456,CUST102417,2024-01-22,Debit,Utilities,ATM,6258.14,6047.96
TXN1004394,CUST100546,2024-01-22,Credit,Salary,Credit Card,71966.43,148522.74
TXN1011290,CUST101406,2024-01-22,Debit,Utilities,UPI,6855.58,117123.86
TXN1029470,CUST103675,2024-01-22,Debit,Travel,Credit Card,382.7,54716.06
TXN1007379,CUST100912,2024-01-22,Credit,Salary,UPI,19933.96,49611.62
TXN1035779,CUST104460,2024-01-22,Debit,Shopping,Credit Card,13412.18,103665.68
TXN1034448,CUST104294,2024-01-22,Credit,Transfer In,Branch,1835.37,20601.11
TXN1033082,CUST104127,2024-01-22,Debit,Utilities,UPI,15523.02,130486.04
TXN1017092,CUST102118,2024-01-22,Debit,Utilities,Debit Card,9579.97,8354.08
TXN1038318,CUST104780,2024-01-22,Debit,Transfer Out,Debit Card,1046.9,64982.55
TXN1035347,CUST104410,2024-01-22,Debit,Utilities,Debit Card,18300.02,114750.75
TXN1033115,CUST104131,2024-01-22,Debit,Insurance,Net Banking,6871.84,61265.59
TXN1007679,CUST100952,2024-01-22,Credit,Salary,Debit Card,28668.25,78889.96
TXN1018470,CUST102291,2024-01-22,Debit,Dining,ATM,7195.12,64366.15
TXN1022319,CUST102778,2024-01-22,Credit,Refund,Debit Card,4895.22,29945.54
TXN1014283,CUST101775,2024-01-22,Credit,Transfer In,UPI,60309.16,207407.59
TXN1002424,CUST100305,2024-01-22,Debit,Shopping,UPI,4417.45,21260.84
TXN1002426,CUST100305,2024-01-22,Debit,EMI,Net Banking,2616.86,55987.71
TXN1037943,CUST104737,2024-01-22,Debit,Transfer Out,UPI,2205.93,95631.8
TXN1001050,CUST100137,2024-01-22,Debit,Travel,Net Banking,539.6,35517.4
TXN1018795,CUST102330,2024-01-22,Debit,ATM Withdrawal,ATM,6140.32,1020.23
TXN1037736,CUST104709,2024-01-22,Debit,Travel,UPI,5191.4,29445.5
TXN1001810,CUST100233,2024-01-22,Debit,ATM Withdrawal,Debit Card,7306.86,53977.3
TXN1014374,CUST101785,2024-01-22,Debit,EMI,UPI,5860.92,43442.35
TXN1028222,CUST103520,2024-01-22,Credit,Transfer In,Debit Card,4895.24,131635.68
TXN1034726,CUST104329,2024-01-22,Debit,Utilities,Branch,2536.99,125161.52
TXN1022381,CUST102786,2024-01-22,Credit,Salary,UPI,38507.37,60799.91
TXN1007934,CUST100984,2024-01-22,Credit,Salary,UPI,10318.64,38650.24
TXN1025254,CUST103147,2024-01-22,Debit,Utilities,Debit Card,11194.62,137444.17
TXN1022465,CUST102797,2024-01-22,Debit,EMI,UPI,2528.05,24942.45
TXN1002400,CUST100302,2024-01-22,Credit,Salary,ATM,65656.46,144533.09
TXN1010053,CUST101250,2024-01-22,Debit,Shopping,UPI,16290.7,41396.77
TXN1012242,CUST101524,2024-01-22,Debit,Investment,Debit Card,5645.74,14745.87
TXN1014555,CUST101807,2024-01-22,Debit,Utilities,Branch,13187.3,85484.87
TXN1003904,CUST100487,2024-01-22,Debit,Utilities,Net Banking,20893.49,104182.2
TXN1014535,CUST101804,2024-01-22,Debit,ATM Withdrawal,UPI,14662.79,93107.13
TXN1012282,CUST101528,2024-01-22,Debit,Investment,ATM,4186.93,27938.65
TXN1036336,CUST104532,2024-01-22,Debit,Utilities,ATM,7780.1,49685.21
TXN1018838,CUST102336,2024-01-22,Debit,ATM Withdrawal,UPI,12501.09,101137.2
TXN1036922,CUST104605,2024-01-22,Credit,Salary,UPI,39100.25,79144.32
TXN1039678,CUST104951,2024-01-22,Debit,Travel,Debit Card,8517.66,33985.91
TXN1001400,CUST100183,2024-01-22,Debit,Dining,UPI,2094.17,40824.88
TXN1028131,CUST103511,2024-01-22,Debit,Travel,Credit Card,6064.98,46439.09
TXN1003172,CUST100396,2024-01-22,Debit,Utilities,UPI,1152.66,62267.04
TXN1033008,CUST104119,2024-01-22,Debit,Investment,ATM,15780.78,91198.14
TXN1034680,CUST104322,2024-01-22,Credit,Salary,UPI,19709.66,37885.4
TXN1033249,CUST104147,2024-01-22,Credit,Transfer In,ATM,11558.24,85513.71
TXN1038794,CUST104837,2024-01-22,Debit,EMI,Debit Card,823.85,71420.42
TXN1021001,CUST102606,2024-01-22,Debit,Dining,Debit Card,970.71,78794.95
TXN1020901,CUST102594,2024-01-22,Debit,Investment,UPI,211.65,16423.93
TXN1038369,CUST104787,2024-01-22,Debit,Transfer Out,Net Banking,3756.72,58883.57
TXN1029579,CUST103689,2024-01-22,Debit,Dining,Credit Card,4769.92,15165.91
TXN1001747,CUST100226,2024-01-22,Debit,Shopping,UPI,23503.68,119102.56
TXN1010608,CUST101324,2024-01-22,Debit,Utilities,Debit Card,10607.99,40352.03
TXN1003373,CUST100418,2024-01-22,Debit,Dining,Net Banking,6630.64,206345.33
TXN1010566,CUST101319,2024-01-22,Debit,ATM Withdrawal,Debit Card,5873.28,98944.41
TXN1029543,CUST103685,2024-01-22,Debit,Shopping,UPI,4798.4,16052.53
TXN1027749,CUST103464,2024-01-22,Debit,Dining,ATM,10518.96,59365.64
TXN1004261,CUST100528,2024-01-22,Credit,Salary,UPI,29628.86,79939.52
TXN1037361,CUST104665,2024-01-22,Credit,Salary,UPI,33943.12,118803.49
TXN1013738,CUST101707,2024-01-22,Debit,EMI,ATM,6699.68,36390.9
TXN1012599,CUST101564,2024-01-22,Credit,Salary,Debit Card,60863.43,198877.56
TXN1034335,CUST104280,2024-01-22,Debit,Dining,UPI,26039.09,100.0
TXN1038747,CUST104831,2024-01-22,Debit,EMI,Net Banking,968.89,53722.02
TXN1037919,CUST104733,2024-01-22,Debit,Shopping,Net Banking,6407.56,119169.59
TXN1037925,CUST104734,2024-01-22,Debit,Dining,Debit Card,36452.35,223449.86
TXN1038765,CUST104833,2024-01-22,Credit,Transfer In,Debit Card,21575.3,142472.14
TXN1028709,CUST103579,2024-01-22,Debit,Transfer Out,Debit Card,19668.0,50397.08
TXN1032101,CUST104005,2024-01-22,Debit,Shopping,UPI,15525.91,57462.9
TXN1038359,CUST104786,2024-01-22,Debit,Shopping,Net Banking,2887.62,9400.97
TXN1017202,CUST102132,2024-01-22,Debit,Transfer Out,UPI,9654.95,65004.58
TXN1012544,CUST101557,2024-01-22,Debit,Shopping,Net Banking,1488.51,30402.56
TXN1001765,CUST100228,2024-01-22,Debit,Utilities,Net Banking,2766.48,21370.91
TXN1033282,CUST104152,2024-01-22,Debit,ATM Withdrawal,ATM,12588.63,38702.56
TXN1026094,CUST103252,2024-01-22,Debit,Travel,UPI,16646.63,130027.42
TXN1029679,CUST103704,2024-01-22,Credit,Refund,Credit Card,1495.74,32777.85
TXN1007508,CUST100931,2024-01-22,Debit,Dining,UPI,7314.66,41099.64
TXN1027824,CUST103473,2024-01-22,Debit,Dining,Debit Card,1003.85,5132.08
TXN1021273,CUST102644,2024-01-23,Debit,Shopping,Debit Card,18019.91,29906.65
TXN1034094,CUST104251,2024-01-23,Credit,Salary,Debit Card,85587.08,163168.32
TXN1021048,CUST102612,2024-01-23,Debit,Utilities,UPI,623.57,6395.22
TXN1006459,CUST100800,2024-01-23,Debit,Travel,ATM,3108.82,39446.4
TXN1037482,CUST104680,2024-01-23,Debit,Shopping,Net Banking,5859.61,73965.03
TXN1038096,CUST104754,2024-01-23,Debit,EMI,Branch,2622.03,20661.36
TXN1006400,CUST100793,2024-01-23,Debit,EMI,ATM,19561.54,162500.12
TXN1023572,CUST102934,2024-01-23,Debit,EMI,UPI,18710.64,30346.56
TXN1016156,CUST102003,2024-01-23,Debit,EMI,Credit Card,537.63,35757.92
TXN1037471,CUST104679,2024-01-23,Credit,Salary,Net Banking,37926.59,135773.17
TXN1020809,CUST102583,2024-01-23,Credit,Transfer In,Debit Card,2557.84,132204.74
TXN1018384,CUST102280,2024-01-23,Debit,ATM Withdrawal,Credit Card,9137.21,41807.96
TXN1035821,CUST104466,2024-01-23,Debit,Shopping,Debit Card,664.28,144812.12
TXN1000223,CUST100028,2024-01-23,Credit,Transfer In,Net Banking,6561.46,69233.26
TXN1021136,CUST102625,2024-01-23,Debit,Utilities,Debit Card,4559.58,16515.73
TXN1018419,CUST102285,2024-01-23,Debit,Travel,UPI,5472.36,118915.5
TXN1021175,CUST102629,2024-01-23,Debit,Utilities,UPI,10337.71,140280.91
TXN1018379,CUST102280,2024-01-23,Debit,Dining,UPI,2301.48,38940.24
TXN1006485,CUST100803,2024-01-23,Debit,Dining,Credit Card,17332.94,29842.97
TXN1018866,CUST102340,2024-01-23,Debit,Utilities,Net Banking,1186.35,120497.32
TXN1039236,CUST104894,2024-01-23,Debit,Dining,UPI,16502.67,19149.8
TXN1022947,CUST102859,2024-01-23,Debit,Utilities,UPI,4919.11,40786.94
TXN1008185,CUST101016,2024-01-23,Debit,Utilities,Credit Card,5296.1,72647.73
TXN1017424,CUST102159,2024-01-23,Credit,Salary,UPI,27908.15,111318.62
TXN1021949,CUST102731,2024-01-23,Credit,Salary,Net Banking,19192.7,56723.23
TXN1021988,CUST102737,2024-01-23,Debit,Shopping,Debit Card,24890.76,204757.11
TXN1007408,CUST100916,2024-01-23,Debit,Shopping,ATM,8980.05,48943.32
TXN1020231,CUST102512,2024-01-23,Debit,Shopping,UPI,4701.65,121319.45
TXN1032711,CUST104083,2024-01-23,Debit,Investment,UPI,1852.46,30424.02
TXN1022817,CUST102842,2024-01-23,Debit,Shopping,UPI,24239.34,228398.78
TXN1022223,CUST102767,2024-01-23,Debit,Utilities,Net Banking,1964.72,3136.63
TXN1005382,CUST100665,2024-01-23,Debit,Dining,ATM,5205.44,16671.47
TXN1037742,CUST104710,2024-01-23,Debit,Transfer Out,Credit Card,1661.41,177848.12
TXN1008124,CUST101009,2024-01-23,Debit,Utilities,Credit Card,1145.39,3469.09
TXN1016603,CUST102059,2024-01-23,Debit,Dining,Credit Card,4430.37,153281.19
TXN1007603,CUST100942,2024-01-23,Debit,EMI,UPI,4164.32,136160.55
TXN1008074,CUST101004,2024-01-23,Debit,Dining,UPI,2254.59,54220.2
TXN1038024,CUST104746,2024-01-23,Debit,Dining,Net Banking,1426.58,76493.18
TXN1033178,CUST104138,2024-01-23,Credit,Refund,Net Banking,43266.27,235114.21
TXN1033157,CUST104136,2024-01-23,Debit,Travel,Credit Card,22178.13,195504.37
TXN1033131,CUST104133,2024-01-23,Credit,Salary,UPI,50791.2,102184.15
TXN1033030,CUST104121,2024-01-23,Debit,Shopping,UPI,414.17,68184.88
TXN1022610,CUST102817,2024-01-23,Credit,Salary,Net Banking,13637.37,49593.14
TXN1033001,CUST104118,2024-01-23,Debit,Insurance,Debit Card,11626.41,278001.26
TXN1032810,CUST104096,2024-01-23,Debit,Dining,Net Banking,3968.89,91933.28
TXN1032989,CUST104117,2024-01-23,Debit,Utilities,UPI,2096.9,26680.06
TXN1016768,CUST102081,2024-01-23,Debit,Shopping,UPI,579.56,69789.75
TXN1007857,CUST100974,2024-01-23,Debit,Shopping,Debit Card,30720.61,216300.09
TXN1007378,CUST100912,2024-01-23,Debit,Investment,Net Banking,1228.13,44164.07
TXN1038064,CUST104750,2024-01-23,Credit,Salary,Net Banking,66096.03,269541.38
TXN1039074,CUST104873,2024-01-23,Debit,Dining,Net Banking,10507.03,21434.68
TXN1033623,CUST104193,2024-01-23,Debit,Utilities,Debit Card,8636.8,145294.73
TXN1018088,CUST102245,2024-01-23,Debit,EMI,Net Banking,10013.6,141266.7
TXN1039344,CUST104909,2024-01-23,Debit,Dining,Net Banking,2245.64,162785.66
TXN1006930,CUST100858,2024-01-23,Debit,Dining,Debit Card,628.5,40517.54
TXN1002626,CUST100330,2024-01-23,Debit,EMI,Credit Card,1731.19,9930.5
TXN1034033,CUST104242,2024-01-23,Debit,EMI,ATM,15669.16,5560.71
TXN1037449,CUST104677,2024-01-23,Debit,Travel,UPI,1416.78,30458.58
TXN1002279,CUST100288,2024-01-23,Debit,EMI,ATM,9374.95,70423.19
TXN1000289,CUST100035,2024-01-23,Debit,Insurance,UPI,1080.19,12599.99
TXN1038050,CUST104748,2024-01-23,Debit,Utilities,UPI,3528.82,4038.44
TXN1000585,CUST100076,2024-01-23,Debit,Shopping,Debit Card,3399.5,40052.72
TXN1033938,CUST104231,2024-01-23,Debit,Transfer Out,Debit Card,6829.99,25805.52
TXN1002599,CUST100327,2024-01-23,Debit,EMI,ATM,3095.5,58001.03
TXN1005013,CUST100622,2024-01-23,Debit,Dining,UPI,5777.98,70747.42
TXN1023181,CUST102889,2024-01-23,Credit,Transfer In,UPI,25423.82,173908.42
TXN1007092,CUST100879,2024-01-23,Debit,Shopping,UPI,1263.28,83511.65
TXN1032541,CUST104061,2024-01-23,Debit,EMI,UPI,6201.63,116408.73
TXN1020154,CUST102503,2024-01-23,Credit,Transfer In,Debit Card,19180.35,117303.27
TXN1017754,CUST102201,2024-01-23,Debit,Insurance,ATM,2270.74,6202.75
TXN1008282,CUST101028,2024-01-23,Debit,Travel,UPI,3625.51,6537.84
TXN1018723,CUST102321,2024-01-23,Debit,Transfer Out,Net Banking,4099.44,46077.06
TXN1020457,CUST102540,2024-01-23,Debit,Insurance,Debit Card,3146.54,41576.66
TXN1017666,CUST102190,2024-01-23,Debit,Shopping,UPI,3680.22,59781.6
TXN1033741,CUST104207,2024-01-23,Debit,Shopping,Debit Card,15820.26,17565.9
TXN1002769,CUST100347,2024-01-23,Debit,EMI,Debit Card,1411.18,69797.09
TXN1033635,CUST104194,2024-01-23,Debit,EMI,UPI,2400.95,14513.83
TXN1016450,CUST102039,2024-01-23,Debit,Dining,Credit Card,13895.83,43435.57
TXN1021830,CUST102716,2024-01-23,Debit,Investment,Net Banking,3458.88,25912.01
TXN1000371,CUST100047,2024-01-23,Debit,Utilities,UPI,8444.71,9187.01
TXN1015795,CUST101959,2024-01-23,Debit,Travel,Net Banking,2047.74,27441.5
TXN1037054,CUST104624,2024-01-23,Debit,Transfer Out,Debit Card,1479.26,53729.2
TXN1035438,CUST104421,2024-01-23,Credit,Salary,Credit Card,30971.45,121854.59
TXN1028683,CUST103577,2024-01-23,Debit,Insurance,Net Banking,7332.78,74727.48
TXN1031004,CUST103866,2024-01-23,Debit,ATM Withdrawal,Debit Card,9649.11,15678.82
TXN1027278,CUST103404,2024-01-23,Debit,Dining,Debit Card,3858.28,12659.02
TXN1003818,CUST100475,2024-01-23,Debit,EMI,Net Banking,4623.09,73062.74
TXN1004417,CUST100548,2024-01-23,Credit,Transfer In,Credit Card,4445.12,32641.5
TXN1028719,CUST103582,2024-01-23,Debit,Shopping,ATM,3790.11,40667.63
TXN1015041,CUST101867,2024-01-23,Debit,Travel,Debit Card,1541.58,18848.87
TXN1035558,CUST104434,2024-01-23,Debit,Dining,Branch,2665.7,5844.28
TXN1002922,CUST100365,2024-01-23,Debit,Utilities,UPI,1174.63,7720.24
TXN1014219,CUST101767,2024-01-23,Debit,EMI,Credit Card,2639.78,24274.17
TXN1014229,CUST101768,2024-01-23,Debit,Insurance,Net Banking,13042.41,32631.07
TXN1013433,CUST101668,2024-01-23,Debit,EMI,Debit Card,7486.91,66165.87
TXN1028788,CUST103590,2024-01-23,Credit,Transfer In,UPI,16263.11,149839.3
TXN1019258,CUST102393,2024-01-23,Credit,Salary,Debit Card,89484.78,352223.72
TXN1014976,CUST101860,2024-01-23,Credit,Salary,UPI,35125.88,55645.42
TXN1028678,CUST103576,2024-01-23,Debit,Travel,UPI,10112.61,87487.15
TXN1039557,CUST104935,2024-01-23,Debit,ATM Withdrawal,UPI,1762.87,3706.42
TXN1003811,CUST100475,2024-01-23,Debit,Dining,Net Banking,784.09,61325.85
TXN1000855,CUST100110,2024-01-23,Debit,ATM Withdrawal,UPI,1535.94,20978.02
TXN1014140,CUST101756,2024-01-23,Debit,Utilities,UPI,7253.86,317379.0
TXN1036871,CUST104598,2024-01-23,Debit,Travel,UPI,2812.42,134491.77
TXN1015348,CUST101904,2024-01-23,Credit,Transfer In,UPI,3945.05,17111.45
TXN1028609,CUST103567,2024-01-23,Debit,Dining,UPI,316.09,41259.36
TXN1011275,CUST101405,2024-01-23,Debit,Investment,Debit Card,10291.26,58709.03
TXN1029866,CUST103726,2024-01-23,Credit,Refund,UPI,3981.53,35687.2
TXN1019222,CUST102388,2024-01-23,Debit,Shopping,Branch,5348.88,49495.78
TXN1010317,CUST101285,2024-01-23,Debit,Dining,UPI,14674.44,222426.84
TXN1028650,CUST103573,2024-01-23,Debit,Utilities,Net Banking,7401.99,23525.05
TXN1024712,CUST103078,2024-01-23,Credit,Transfer In,UPI,50484.79,152795.59
TXN1011705,CUST101457,2024-01-23,Debit,EMI,Credit Card,4553.53,40236.08
TXN1029332,CUST103657,2024-01-23,Debit,Shopping,UPI,3988.36,58686.89
TXN1011693,CUST101456,2024-01-23,Debit,Dining,Branch,9123.35,93560.5
TXN1005861,CUST100726,2024-01-23,Debit,Shopping,UPI,7614.58,79302.97
TXN1010949,CUST101364,2024-01-23,Debit,ATM Withdrawal,Branch,8091.52,20249.11
TXN1013470,CUST101672,2024-01-23,Debit,Transfer Out,UPI,17157.52,63904.55
TXN1029346,CUST103659,2024-01-23,Credit,Salary,ATM,32707.87,95581.68
TXN1019937,CUST102477,2024-01-23,Debit,Transfer Out,Debit Card,6567.16,19117.71
TXN1030617,CUST103821,2024-01-23,Debit,Investment,Net Banking,2426.86,25456.59
TXN1030593,CUST103819,2024-01-23,Debit,Shopping,UPI,24001.85,139041.34
TXN1004705,CUST100581,2024-01-23,Credit,Transfer In,UPI,4103.41,29450.44
TXN1039890,CUST104977,2024-01-23,Debit,Utilities,UPI,2725.46,28798.52
TXN1030350,CUST103787,2024-01-23,Credit,Refund,UPI,10187.74,72393.05
TXN1030325,CUST103784,2024-01-23,Credit,Transfer In,UPI,18951.52,162774.6
TXN1026770,CUST103338,2024-01-23,Credit,Transfer In,ATM,5754.17,91285.85
TXN1027009,CUST103370,2024-01-23,Debit,ATM Withdrawal,Net Banking,2220.45,112113.49
TXN1028989,CUST103614,2024-01-23,Credit,Transfer In,Net Banking,3607.27,33543.72
TXN1036752,CUST104583,2024-01-23,Debit,Insurance,UPI,7652.03,97526.34
TXN1011340,CUST101412,2024-01-23,Debit,EMI,UPI,12041.85,73935.84
TXN1013253,CUST101645,2024-01-23,Debit,ATM Withdrawal,UPI,3485.42,42402.87
TXN1025469,CUST103174,2024-01-23,Credit,Salary,Credit Card,41349.48,163954.44
TXN1025512,CUST103179,2024-01-23,Debit,Utilities,UPI,13514.67,20614.73
TXN1038675,CUST104824,2024-01-23,Debit,Utilities,Credit Card,1508.13,7536.38
TXN1026906,CUST103356,2024-01-23,Debit,Utilities,Net Banking,2515.99,10773.97
TXN1001212,CUST100159,2024-01-23,Debit,Utilities,UPI,25931.23,219576.2
TXN1019613,CUST102436,2024-01-23,Credit,Salary,Net Banking,54531.41,225998.15
TXN1025297,CUST103152,2024-01-23,Debit,ATM Withdrawal,Net Banking,2785.47,1586.42
TXN1028940,CUST103609,2024-01-23,Debit,Shopping,Branch,6095.04,50780.3
TXN1039415,CUST104917,2024-01-23,Debit,Utilities,UPI,2195.31,88474.47
TXN1005622,CUST100695,2024-01-23,Debit,Dining,Debit Card,37860.52,304790.92
TXN1025096,CUST103127,2024-01-23,Debit,EMI,Debit Card,6044.31,2344.9
TXN1036298,CUST104527,2024-01-23,Credit,Transfer In,Debit Card,28350.74,176029.29
TXN1025099,CUST103127,2024-01-23,Credit,Transfer In,Net Banking,4280.78,30294.04
TXN1030516,CUST103808,2024-01-23,Debit,Insurance,UPI,1329.45,57977.09
TXN1014793,CUST101836,2024-01-23,Debit,EMI,UPI,11638.64,103484.63
TXN1035369,CUST104413,2024-01-23,Credit,Salary,UPI,46391.84,179481.08
TXN1001563,CUST100202,2024-01-23,Credit,Transfer In,Debit Card,2259.73,12559.06
TXN1011511,CUST101434,2024-01-23,Debit,EMI,Debit Card,2076.49,26195.09
TXN1025195,CUST103140,2024-01-23,Debit,EMI,Net Banking,3555.05,2282.14
TXN1030458,CUST103801,2024-01-23,Credit,Salary,Branch,117671.38,161376.63
TXN1002935,CUST100367,2024-01-23,Debit,Transfer Out,Debit Card,17649.59,42374.42
TXN1029262,CUST103649,2024-01-23,Debit,Dining,Debit Card,6556.43,28029.9
TXN1025202,CUST103141,2024-01-23,Credit,Transfer In,ATM,14528.65,83568.99
TXN1011423,CUST101423,2024-01-23,Credit,Salary,Net Banking,52179.39,117295.55
TXN1013152,CUST101633,2024-01-23,Debit,Travel,UPI,15525.41,184880.98
TXN1038805,CUST104838,2024-01-23,Credit,Salary,UPI,9669.87,35979.97
TXN1026514,CUST103306,2024-01-23,Debit,EMI,UPI,1240.45,59634.35
TXN1004215,CUST100522,2024-01-23,Debit,Shopping,ATM,10186.2,119206.91
TXN1001685,CUST100217,2024-01-23,Debit,Dining,ATM,3656.56,43553.99
TXN1012168,CUST101514,2024-01-23,Credit,Transfer In,UPI,1383.18,17832.66
TXN1024153,CUST103008,2024-01-23,Debit,Shopping,Debit Card,21555.88,130757.24
TXN1004332,CUST100537,2024-01-23,Debit,Utilities,UPI,18685.35,101535.13
TXN1012515,CUST101554,2024-01-23,Credit,Salary,Branch,38505.91,73987.01
TXN1024227,CUST103017,2024-01-23,Debit,Travel,ATM,7648.88,65342.34
TXN1028233,CUST103522,2024-01-23,Credit,Salary,UPI,29641.75,57526.76
TXN1028236,CUST103522,2024-01-23,Debit,Dining,ATM,5323.21,48699.16
TXN1023983,CUST102987,2024-01-23,Debit,ATM Withdrawal,UPI,11845.69,122324.8
TXN1031682,CUST103955,2024-01-23,Credit,Transfer In,UPI,11454.77,25142.29
TXN1031676,CUST103954,2024-01-23,Credit,Salary,UPI,61201.53,242956.48
TXN1009066,CUST101126,2024-01-23,Debit,Travel,Debit Card,9504.96,66577.92
TXN1015593,CUST101933,2024-01-23,Credit,Transfer In,Credit Card,23901.74,184930.64
TXN1010849,CUST101352,2024-01-23,Debit,Shopping,UPI,3133.84,27481.18
TXN1036427,CUST104543,2024-01-23,Debit,Transfer Out,Debit Card,5767.41,52712.99
TXN1012568,CUST101560,2024-01-23,Debit,Shopping,UPI,18338.42,126775.62
TXN1024357,CUST103033,2024-01-23,Debit,Transfer Out,UPI,2824.97,27469.31
TXN1013697,CUST101702,2024-01-23,Debit,Travel,UPI,21962.77,156530.24
TXN1035450,CUST104423,2024-01-23,Debit,Transfer Out,Net Banking,1669.12,44229.34
TXN1023973,CUST102986,2024-01-23,Debit,Dining,Net Banking,5239.29,6723.72
TXN1012211,CUST101520,2024-01-23,Debit,Shopping,UPI,2002.98,62770.83
TXN1028051,CUST103501,2024-01-23,Debit,Dining,Net Banking,12148.17,49840.52
TXN1032056,CUST104000,2024-01-23,Debit,Shopping,Net Banking,16078.83,141477.12
TXN1013767,CUST101710,2024-01-23,Debit,Dining,Branch,6066.88,47672.81
TXN1002214,CUST100282,2024-01-23,Debit,Investment,Credit Card,4905.75,27865.0
TXN1008767,CUST101088,2024-01-23,Debit,Dining,Net Banking,7292.01,35207.32
TXN1000664,CUST100088,2024-01-23,Debit,Utilities,Net Banking,21162.89,93290.83
TXN1028001,CUST103495,2024-01-23,Debit,Utilities,Net Banking,1218.17,23371.74
TXN1003648,CUST100455,2024-01-23,Debit,Investment,Debit Card,2641.2,150779.28
TXN1010723,CUST101338,2024-01-23,Debit,Shopping,Debit Card,5764.79,38179.91
TXN1015940,CUST101977,2024-01-23,Credit,Salary,Net Banking,25688.05,68933.0
TXN1002190,CUST100278,2024-01-23,Debit,EMI,Debit Card,5564.01,120987.43
TXN1031909,CUST103982,2024-01-23,Credit,Salary,Net Banking,33652.14,46692.19
TXN1026252,CUST103273,2024-01-23,Debit,Shopping,Net Banking,1474.54,40970.56
TXN1031893,CUST103980,2024-01-23,Credit,Salary,Credit Card,9847.95,30532.26
TXN1023955,CUST102984,2024-01-23,Debit,Shopping,Branch,5850.7,120519.84
TXN1019548,CUST102429,2024-01-23,Debit,Utilities,Debit Card,21881.06,87329.17
TXN1008830,CUST101096,2024-01-23,Debit,EMI,UPI,2994.08,53161.68
TXN1009134,CUST101134,2024-01-23,Debit,Shopping,Debit Card,5271.85,13355.26
TXN1015572,CUST101930,2024-01-23,Debit,Investment,UPI,5941.68,28254.26
TXN1015514,CUST101924,2024-01-23,Credit,Transfer In,Net Banking,10384.18,70797.59
TXN1028316,CUST103532,2024-01-23,Debit,Shopping,Branch,67367.64,415591.58
TXN1035678,CUST104448,2024-01-23,Debit,Transfer Out,Net Banking,12060.45,98569.79
TXN1004850,CUST100599,2024-01-23,Debit,Travel,ATM,6848.34,43803.16
TXN1039572,CUST104936,2024-01-23,Credit,Salary,UPI,55919.37,102679.73
TXN1028513,CUST103556,2024-01-23,Debit,Shopping,UPI,11315.13,69129.88
TXN1028518,CUST103556,2024-01-23,Debit,Shopping,Debit Card,6358.54,103967.68
TXN1024528,CUST103053,2024-01-23,Debit,EMI,Net Banking,10403.56,92426.23
TXN1024552,CUST103056,2024-01-23,Debit,Transfer Out,ATM,4227.75,60581.44
TXN1015398,CUST101909,2024-01-23,Debit,Dining,Credit Card,4237.4,147891.98
TXN1019968,CUST102481,2024-01-23,Debit,Insurance,Debit Card,6705.51,71638.55
