credit_id,customer_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months
CR501119,CUST101119,2024-06-30,593,3,3,0.141,3,0,0,0,63000,8900,131
CR501120,CUST101120,2024-06-30,621,5,1,0.653,0,0,0,0,152000,99300,341
CR501121,CUST101121,2024-06-30,781,1,1,0.517,0,0,0,0,307000,158700,123
CR501122,CUST101122,2024-06-30,598,7,2,0.52,3,3,0,0,123000,64000,6
CR501123,CUST101123,2024-06-30,701,6,3,0.503,1,0,0,0,742000,373200,480
CR501124,CUST101124,2024-06-30,622,4,1,0.36,1,0,0,0,557000,200500,73
CR501125,CUST101125,2024-06-30,676,5,1,0.305,4,0,0,0,499000,152200,94
CR501126,CUST101126,2024-06-30,739,2,1,0.071,1,0,0,0,313000,22200,319
CR501127,CUST101127,2024-06-30,752,5,1,0.386,0,0,0,0,521000,201100,456
CR501128,CUST101128,2024-06-30,740,4,3,0.259,0,0,0,0,1060000,274500,419
CR501129,CUST101129,2024-06-30,802,6,1,0.355,0,0,0,0,341000,121100,32
CR501130,CUST101130,2024-06-30,648,6,3,0.671,2,0,0,0,123000,82500,344
CR501131,CUST101131,2024-06-30,376,4,2,0.492,1,0,0,0,64000,31500,331
CR501132,CUST101132,2024-06-30,685,3,2,0.548,1,0,0,0,100000,54800,320
CR501133,CUST101133,2024-06-30,559,4,6,0.123,3,2,1,0,261000,32100,37
CR501134,CUST101134,2024-06-30,612,5,1,0.37,4,0,0,0,482000,178300,300
CR501135,CUST101135,2024-06-30,701,4,0,0.207,0,0,0,0,395000,81800,145
CR501136,CUST101136,2024-06-30,822,7,0,0.625,1,0,0,0,473000,295600,11
CR501137,CUST101137,2024-06-30,768,6,1,0.361,0,0,1,0,199000,71800,115
CR501138,CUST101138,2024-06-30,621,4,2,0.225,2,0,0,0,214000,48200,107
CR501139,CUST101139,2024-06-30,615,2,2,0.362,2,0,0,0,64000,23200,84
CR501140,CUST101140,2024-06-30,580,4,5,0.161,2,0,0,0,61000,9800,134
CR501141,CUST101141,2024-06-30,599,2,2,0.645,4,1,0,0,293000,189000,452
CR501142,CUST101142,2024-06-30,592,2,1,0.638,2,0,0,0,124000,79100,6
CR501143,CUST101143,2024-06-30,611,2,0,0.238,4,0,0,0,121000,28800,103
CR501144,CUST101144,2024-06-30,690,3,2,0.056,1,0,0,0,347000,19400,27
CR501145,CUST101145,2024-06-30,649,2,0,0.182,2,0,0,0,249000,45300,181
CR501146,CUST101146,2024-06-30,648,3,2,0.297,0,0,0,0,412000,122400,134
CR501147,CUST101147,2024-06-30,680,4,3,0.417,1,0,0,0,120000,50000,30
CR501148,CUST101148,2024-06-30,622,4,1,0.522,4,0,0,0,79000,41200,231
CR501149,CUST101149,2024-06-30,619,2,0,0.251,6,0,0,0,285000,71500,263
CR501150,CUST101150,2024-06-30,619,5,2,0.282,2,0,1,0,177000,49900,35
CR501151,CUST101151,2024-06-30,737,5,2,0.488,0,0,1,0,532000,259600,225
CR501152,CUST101152,2024-06-30,511,1,2,0.441,4,0,0,0,69000,30400,6
CR501153,CUST101153,2024-06-30,677,1,2,0.369,2,0,0,0,687000,253500,220
CR501154,CUST101154,2024-06-30,566,3,1,0.935,2,1,0,0,140000,130900,83
CR501155,CUST101155,2024-06-30,638,2,1,0.562,4,0,0,0,360000,202300,201
CR501156,CUST101156,2024-06-30,658,2,1,0.188,0,0,0,0,114000,21400,241
CR501157,CUST101157,2024-06-30,543,4,2,0.565,4,1,4,0,251000,141800,6
CR501158,CUST101158,2024-06-30,817,4,1,0.084,1,0,0,0,224000,18800,29
CR501159,CUST101159,2024-06-30,463,4,1,0.514,1,1,0,0,27000,13900,105
CR501160,CUST101160,2024-06-30,656,1,0,0.075,1,0,1,0,268000,20100,353
CR501161,CUST101161,2024-06-30,691,3,0,0.354,0,0,0,0,160000,56600,368
CR501162,CUST101162,2024-06-30,687,2,0,0.446,0,0,0,0,374000,166800,70
CR501163,CUST101163,2024-06-30,621,2,1,0.601,4,0,0,0,109000,65500,304
CR501164,CUST101164,2024-06-30,580,2,1,0.144,4,3,0,0,96000,13800,215
CR501165,CUST101165,2024-06-30,780,2,1,0.12,0,0,0,0,416000,49900,123
CR501166,CUST101166,2024-06-30,649,7,1,0.405,1,0,0,0,168000,68000,201
CR501167,CUST101167,2024-06-30,616,2,2,0.724,2,0,0,0,575000,416300,205
CR501168,CUST101168,2024-06-30,611,1,1,0.554,1,0,1,0,265000,146800,408
CR501169,CUST101169,2024-06-30,639,3,0,0.848,5,0,1,0,244000,206900,130
CR501170,CUST101170,2024-06-30,625,9,1,0.425,2,0,0,0,598000,254200,181
CR501171,CUST101171,2024-06-30,643,1,2,0.389,2,0,0,0,296000,115100,242
CR501172,CUST101172,2024-06-30,780,6,1,0.278,0,0,0,0,454000,126200,149
CR501173,CUST101173,2024-06-30,448,4,1,0.59,5,1,0,0,94000,55500,6
CR501174,CUST101174,2024-06-30,692,3,0,0.446,0,0,0,0,123000,54900,194
CR501175,CUST101175,2024-06-30,633,2,1,0.485,2,0,0,0,350000,169800,216
CR501176,CUST101176,2024-06-30,615,1,3,0.163,1,0,0,0,146000,23800,26
CR501177,CUST101177,2024-06-30,606,4,2,0.67,3,1,0,0,425000,284800,232
CR501178,CUST101178,2024-06-30,583,2,2,0.129,2,0,0,0,384000,49500,288
CR501179,CUST101179,2024-06-30,807,6,0,0.089,0,0,0,0,177000,15800,307
CR501180,CUST101180,2024-06-30,621,3,2,0.413,3,0,0,0,224000,92500,33
CR501181,CUST101181,2024-06-30,634,5,2,0.585,1,0,1,0,171000,100000,213
CR501182,CUST101182,2024-06-30,581,0,2,0.447,4,1,0,0,75000,33500,38
CR501183,CUST101183,2024-06-30,644,2,1,0.641,2,0,0,0,273000,175000,10
CR501184,CUST101184,2024-06-30,652,2,0,0.59,0,0,0,0,494000,291500,153
CR501185,CUST101185,2024-06-30,569,0,4,0.153,0,0,0,0,66000,10100,92
CR501186,CUST101186,2024-06-30,744,2,2,0.457,0,0,0,0,496000,226700,480
CR501187,CUST101187,2024-06-30,515,3,2,0.276,4,0,2,0,103000,28400,93
CR501188,CUST101188,2024-06-30,598,5,3,0.46,4,2,0,0,378000,173900,215
CR501189,CUST101189,2024-06-30,633,4,2,0.281,3,0,0,0,134000,37700,199
CR501190,CUST101190,2024-06-30,734,8,1,0.615,0,0,0,0,1060000,651900,285
CR501191,CUST101191,2024-06-30,648,0,2,0.158,2,0,0,0,188000,29700,335
CR501192,CUST101192,2024-06-30,794,6,0,0.497,1,0,0,0,1008000,501000,293
CR501193,CUST101193,2024-06-30,602,0,2,0.568,2,1,1,0,75000,42600,180
CR501194,CUST101194,2024-06-30,639,1,1,0.114,5,0,0,0,255000,29100,352
CR501195,CUST101195,2024-06-30,675,3,0,0.377,0,0,0,0,418000,157600,119
CR501196,CUST101196,2024-06-30,692,0,2,0.386,0,0,0,0,292000,112700,200
CR501197,CUST101197,2024-06-30,646,2,1,0.359,3,0,0,0,358000,128500,43
CR501198,CUST101198,2024-06-30,620,1,0,0.414,1,0,0,0,319000,132100,28
CR501199,CUST101199,2024-06-30,721,5,1,0.312,0,0,0,0,567000,176900,324
CR501200,CUST101200,2024-06-30,687,3,0,0.38,0,0,0,0,257000,97700,142
CR501201,CUST101201,2024-06-30,581,3,2,0.414,0,0,0,0,263000,108900,298
CR501202,CUST101202,2024-06-30,678,6,1,0.253,0,0,0,0,326000,82500,185
CR501203,CUST101203,2024-06-30,590,3,0,0.183,3,0,0,0,116000,21200,130
CR501204,CUST101204,2024-06-30,767,6,3,0.304,1,0,0,0,141000,42900,466
CR501205,CUST101205,2024-06-30,716,5,2,0.087,0,0,0,0,95000,8300,75
CR501206,CUST101206,2024-06-30,695,6,5,0.339,1,0,0,0,536000,181700,348
CR501207,CUST101207,2024-06-30,587,4,4,0.204,2,2,0,0,81000,16500,17
CR501208,CUST101208,2024-06-30,729,6,1,0.332,0,0,0,0,172000,57100,107
CR501209,CUST101209,2024-06-30,704,3,2,0.495,1,0,0,0,78000,38600,305
CR501210,CUST101210,2024-06-30,623,1,5,0.06,2,0,0,0,49000,2900,257
CR501211,CUST101211,2024-06-30,664,5,2,0.216,0,0,0,0,369000,79700,6
CR501212,CUST101212,2024-06-30,716,4,0,0.363,1,0,0,0,232000,84200,277
CR501213,CUST101213,2024-06-30,671,4,4,0.245,1,0,0,0,108000,26500,200
CR501214,CUST101214,2024-06-30,618,3,0,0.592,1,0,0,0,149000,88200,56
CR501215,CUST101215,2024-06-30,630,2,0,0.397,5,1,0,0,241000,95700,48
CR501216,CUST101216,2024-06-30,814,3,1,0.565,0,0,0,0,1181000,667300,90
CR501217,CUST101217,2024-06-30,670,3,0,0.42,0,0,0,0,190000,79800,48
CR501218,CUST101218,2024-06-30,440,4,2,0.343,1,1,1,0,38000,13000,38
CR501219,CUST101219,2024-06-30,633,4,1,0.312,3,0,0,0,392000,122300,379
CR501220,CUST101220,2024-06-30,662,6,1,0.246,0,0,0,0,397000,97700,114
CR501221,CUST101221,2024-06-30,551,5,1,0.395,1,0,1,0,423000,167100,395
CR501222,CUST101222,2024-06-30,563,2,1,0.338,4,1,0,0,215000,72700,356
CR501223,CUST101223,2024-06-30,563,2,0,0.659,0,0,0,0,286000,188500,229
CR501224,CUST101224,2024-06-30,712,2,0,0.458,1,0,0,0,286000,131000,176
CR501225,CUST101225,2024-06-30,617,4,0,0.416,2,0,0,0,236000,98200,6
CR501226,CUST101226,2024-06-30,633,1,2,0.311,0,0,0,0,183000,56900,205
CR501227,CUST101227,2024-06-30,750,8,2,0.408,0,0,0,0,145000,59200,383
CR501228,CUST101228,2024-06-30,583,3,1,0.558,1,1,1,0,398000,222100,70
CR501229,CUST101229,2024-06-30,670,2,0,0.25,0,0,0,0,215000,53800,310
CR501230,CUST101230,2024-06-30,725,7,2,0.411,0,0,0,0,178000,73200,249
CR501231,CUST101231,2024-06-30,619,2,3,0.386,1,0,0,0,289000,111600,370
CR501232,CUST101232,2024-06-30,704,6,0,0.375,0,0,0,0,373000,139900,384
CR501233,CUST101233,2024-06-30,655,4,3,0.19,1,0,0,0,593000,112700,118
CR501234,CUST101234,2024-06-30,715,3,0,0.167,0,0,1,0,174000,29100,409
CR501235,CUST101235,2024-06-30,595,2,3,0.558,3,0,0,0,97000,54100,183
CR501236,CUST101236,2024-06-30,594,5,1,0.395,3,2,0,0,41000,16200,300
CR501237,CUST101237,2024-06-30,566,5,0,0.359,3,1,0,0,90000,32300,241
CR501238,CUST101238,2024-06-30,691,2,3,0.215,0,0,0,0,994000,213700,172
CR501239,CUST101239,2024-06-30,680,2,2,0.413,0,0,1,0,480000,198200,230
CR501240,CUST101240,2024-06-30,795,2,2,0.02,1,0,0,0,2191000,43800,277
CR501241,CUST101241,2024-06-30,615,1,1,0.856,2,0,1,0,219000,187500,302
CR501242,CUST101242,2024-06-30,753,4,1,0.367,0,0,0,0,346000,127000,391
CR501243,CUST101243,2024-06-30,556,1,0,0.294,2,0,1,0,83000,24400,6
CR501244,CUST101244,2024-06-30,631,3,0,0.281,3,0,0,0,214000,60100,191
CR501245,CUST101245,2024-06-30,638,2,1,0.138,5,0,0,0,89000,12300,121
CR501246,CUST101246,2024-06-30,484,2,1,0.32,1,1,2,0,215000,68800,364
CR501247,CUST101247,2024-06-30,679,2,1,0.524,2,0,0,0,157000,82300,109
CR501248,CUST101248,2024-06-30,679,5,3,0.204,1,0,0,0,696000,142000,336
CR501249,CUST101249,2024-06-30,563,2,1,0.308,3,1,0,0,394000,121400,45
CR501250,CUST101250,2024-06-30,614,0,0,0.633,1,0,0,0,397000,251300,95
CR501251,CUST101251,2024-06-30,617,4,2,0.2,2,0,0,0,337000,67400,6
CR501252,CUST101252,2024-06-30,580,1,1,0.215,3,2,0,0,493000,106000,70
CR501253,CUST101253,2024-06-30,682,7,1,0.229,0,0,0,0,178000,40800,360
CR501254,CUST101254,2024-06-30,614,5,2,0.131,1,0,0,0,163000,21400,208
CR501255,CUST101255,2024-06-30,538,2,3,0.16,1,0,3,0,89000,14200,477
CR501256,CUST101256,2024-06-30,418,3,4,0.46,4,1,3,0,83000,38200,142
CR501257,CUST101257,2024-06-30,749,4,1,0.049,0,0,0,0,251000,12300,309
CR501258,CUST101258,2024-06-30,699,5,1,0.172,1,0,0,0,544000,93600,399
CR501259,CUST101259,2024-06-30,747,4,1,0.37,0,0,0,0,527000,195000,346
CR501260,CUST101260,2024-06-30,649,1,2,0.514,2,0,0,0,134000,68900,203
CR501261,CUST101261,2024-06-30,729,3,2,0.22,1,0,0,0,390000,85800,234
CR501262,CUST101262,2024-06-30,636,5,1,0.546,4,0,0,0,151000,82400,6
CR501263,CUST101263,2024-06-30,579,5,2,0.369,3,3,0,0,302000,111400,130
CR501264,CUST101264,2024-06-30,554,5,2,0.293,2,0,0,0,275000,80600,321
CR501265,CUST101265,2024-06-30,624,2,1,0.281,2,0,0,0,137000,38500,80
CR501266,CUST101266,2024-06-30,698,4,2,0.36,0,0,0,0,394000,141800,148
CR501267,CUST101267,2024-06-30,563,3,3,0.66,6,3,0,0,94000,62000,117
CR501268,CUST101268,2024-06-30,643,1,1,0.798,1,0,0,0,209000,166800,113
CR501269,CUST101269,2024-06-30,564,2,3,0.511,3,0,0,0,79000,40400,219
CR501270,CUST101270,2024-06-30,627,2,0,0.403,2,0,0,0,459000,185000,6
CR501271,CUST101271,2024-06-30,679,2,4,0.197,0,0,0,0,581000,114500,181
CR501272,CUST101272,2024-06-30,582,0,2,0.347,1,1,0,0,136000,47200,376
CR501273,CUST101273,2024-06-30,665,4,1,0.043,0,0,0,0,93000,4000,183
CR501274,CUST101274,2024-06-30,654,3,2,0.26,1,0,0,0,218000,56700,98
CR501275,CUST101275,2024-06-30,669,4,2,0.337,0,0,0,0,156000,52600,124
CR501276,CUST101276,2024-06-30,575,1,5,0.542,3,1,0,0,135000,73200,165
CR501277,CUST101277,2024-06-30,833,3,1,0.155,0,0,0,0,553000,85700,64
CR501278,CUST101278,2024-06-30,606,5,2,0.235,1,0,0,0,109000,25600,278
CR501279,CUST101279,2024-06-30,736,8,2,0.381,0,0,1,0,549000,209200,307
CR501280,CUST101280,2024-06-30,811,2,1,0.575,0,0,1,0,308000,177100,125
CR501281,CUST101281,2024-06-30,643,1,2,0.502,3,0,0,0,259000,130000,421
CR501282,CUST101282,2024-06-30,646,2,2,0.675,1,0,0,0,110000,74200,8
CR501283,CUST101283,2024-06-30,677,2,2,0.365,0,0,0,0,184000,67200,293
CR501284,CUST101284,2024-06-30,706,3,1,0.058,0,0,0,0,143000,8300,205
CR501285,CUST101285,2024-06-30,689,7,1,0.135,2,0,0,0,502000,67800,123
CR501286,CUST101286,2024-06-30,807,3,2,0.704,0,0,0,0,1417000,997600,456
CR501287,CUST101287,2024-06-30,819,4,1,0.087,1,0,0,0,875000,76100,473
CR501288,CUST101288,2024-06-30,669,0,1,0.134,3,0,0,0,118000,15800,296
CR501289,CUST101289,2024-06-30,603,3,2,0.263,1,0,0,0,767000,201700,298
CR501290,CUST101290,2024-06-30,732,6,1,0.181,0,0,0,0,244000,44200,274
CR501291,CUST101291,2024-06-30,731,4,0,0.057,1,0,0,0,210000,12000,157
CR501292,CUST101292,2024-06-30,559,1,2,0.185,2,1,1,0,85000,15700,229
CR501293,CUST101293,2024-06-30,736,2,3,0.242,1,1,0,0,276000,66800,298
CR501294,CUST101294,2024-06-30,587,2,3,0.719,2,2,0,0,258000,185500,109
CR501295,CUST101295,2024-06-30,596,3,4,0.574,1,1,0,0,295000,169300,257
CR501296,CUST101296,2024-06-30,652,2,2,0.644,1,0,0,0,306000,197100,91
CR501297,CUST101297,2024-06-30,622,3,1,0.466,3,0,0,0,201000,93700,87
CR501298,CUST101298,2024-06-30,623,6,2,0.571,1,1,0,0,327000,186700,277
CR501299,CUST101299,2024-06-30,668,2,0,0.131,1,0,0,0,418000,54800,84
CR501300,CUST101300,2024-06-30,721,3,2,0.528,0,0,0,0,444000,234400,274
CR501301,CUST101301,2024-06-30,618,0,2,0.288,2,0,0,0,173000,49800,38
CR501302,CUST101302,2024-06-30,660,0,2,0.249,0,0,0,0,192000,47800,204
CR501303,CUST101303,2024-06-30,618,5,2,0.219,4,0,0,0,278000,60900,122
CR501304,CUST101304,2024-06-30,588,8,3,0.342,2,0,0,0,60000,20500,86
CR501305,CUST101305,2024-06-30,708,2,1,0.127,0,0,0,0,445000,56500,407
CR501306,CUST101306,2024-06-30,766,5,0,0.028,0,0,0,0,177000,5000,172
CR501307,CUST101307,2024-06-30,540,2,3,0.603,3,1,0,0,130000,78400,329
CR501308,CUST101308,2024-06-30,739,5,1,0.159,0,0,0,0,567000,90200,251
CR501309,CUST101309,2024-06-30,584,3,3,0.301,3,0,0,0,134000,40300,7
CR501310,CUST101310,2024-06-30,747,3,1,0.597,0,0,0,0,225000,134300,6
CR501311,CUST101311,2024-06-30,696,4,1,0.379,0,0,0,0,454000,172100,219
CR501312,CUST101312,2024-06-30,670,3,2,0.587,0,0,0,0,157000,92200,156
CR501313,CUST101313,2024-06-30,683,2,1,0.398,0,0,0,0,282000,112200,155
CR501314,CUST101314,2024-06-30,661,3,0,0.558,0,0,1,0,555000,309700,6
CR501315,CUST101315,2024-06-30,664,6,4,0.288,0,0,1,0,235000,67700,335
CR501316,CUST101316,2024-06-30,742,2,0,0.348,1,1,0,0,227000,79000,287
CR501317,CUST101317,2024-06-30,673,2,1,0.134,0,0,0,0,159000,21300,228
CR501318,CUST101318,2024-06-30,691,2,2,0.297,1,0,0,0,99000,29400,281
CR501319,CUST101319,2024-06-30,646,4,0,0.305,2,0,0,0,176000,53700,147
CR501320,CUST101320,2024-06-30,748,5,0,0.395,0,0,0,0,590000,233000,217
CR501321,CUST101321,2024-06-30,555,5,1,0.447,3,0,1,0,163000,72900,170
CR501322,CUST101322,2024-06-30,706,3,2,0.264,1,1,0,0,405000,106900,51
CR501323,CUST101323,2024-06-30,759,2,1,0.41,0,0,0,0,414000,169700,350
CR501324,CUST101324,2024-06-30,562,3,3,0.381,4,1,0,0,137000,52200,125
CR501325,CUST101325,2024-06-30,632,3,6,0.287,2,0,1,0,303000,87000,285
CR501326,CUST101326,2024-06-30,690,2,0,0.297,0,0,0,0,228000,67700,169
CR501327,CUST101327,2024-06-30,681,3,1,0.875,0,0,0,0,658000,575800,254
CR501328,CUST101328,2024-06-30,651,3,2,0.094,0,0,0,0,1110000,104300,480
CR501329,CUST101329,2024-06-30,492,1,3,0.858,2,1,1,0,239000,205100,357
CR501330,CUST101330,2024-06-30,716,2,0,0.63,0,0,0,0,407000,256400,134
CR501331,CUST101331,2024-06-30,693,3,2,0.39,2,0,0,0,266000,103700,204
CR501332,CUST101332,2024-06-30,608,4,0,0.597,1,0,0,0,308000,183900,113
CR501333,CUST101333,2024-06-30,659,2,1,0.139,0,0,0,0,290000,40300,233
CR501334,CUST101334,2024-06-30,596,3,4,0.666,4,0,0,0,84000,55900,328
CR501335,CUST101335,2024-06-30,621,3,1,0.139,2,0,0,0,87000,12100,353
CR501336,CUST101336,2024-06-30,718,3,0,0.23,0,0,0,0,575000,132200,6
CR501337,CUST101337,2024-06-30,742,7,1,0.456,0,0,0,0,359000,163700,193
CR501338,CUST101338,2024-06-30,583,5,6,0.213,1,1,0,0,119000,25300,273
CR501339,CUST101339,2024-06-30,622,6,1,0.38,2,0,0,0,511000,194200,247
CR501340,CUST101340,2024-06-30,608,2,3,0.475,0,0,0,0,156000,74100,241
CR501341,CUST101341,2024-06-30,644,6,0,0.634,2,0,0,0,380000,240900,126
CR501342,CUST101342,2024-06-30,837,7,0,0.346,0,0,0,0,1122000,388200,313
CR501343,CUST101343,2024-06-30,680,3,2,0.181,0,0,0,0,385000,69700,189
CR501344,CUST101344,2024-06-30,676,0,4,0.303,0,0,1,0,186000,56400,187
CR501345,CUST101345,2024-06-30,516,2,3,0.389,3,0,3,0,69000,26800,131
CR501346,CUST101346,2024-06-30,591,6,4,0.348,1,1,0,0,477000,166000,153
CR501347,CUST101347,2024-06-30,872,5,3,0.237,0,0,0,0,1532000,363100,96
CR501348,CUST101348,2024-06-30,684,6,2,0.144,0,0,0,0,231000,33300,63
CR501349,CUST101349,2024-06-30,680,1,0,0.637,0,0,1,0,164000,104500,285
CR501350,CUST101350,2024-06-30,790,3,2,0.02,0,0,0,0,1284000,25700,372
CR501351,CUST101351,2024-06-30,672,5,1,0.571,0,0,0,0,341000,194700,260
CR501352,CUST101352,2024-06-30,648,4,2,0.574,3,1,0,0,756000,433900,374
CR501353,CUST101353,2024-06-30,549,3,3,0.897,3,0,2,0,361000,323800,6
CR501354,CUST101354,2024-06-30,663,1,1,0.209,1,0,0,0,471000,98400,303
CR501355,CUST101355,2024-06-30,605,5,3,0.49,1,1,0,0,195000,95600,341
CR501356,CUST101356,2024-06-30,715,2,2,0.288,0,0,1,0,782000,225200,312
CR501357,CUST101357,2024-06-30,700,4,1,0.274,1,0,0,0,608000,166600,437
CR501358,CUST101358,2024-06-30,682,1,1,0.253,1,0,0,0,284000,71900,147
CR501359,CUST101359,2024-06-30,627,1,1,0.229,3,0,0,0,92000,21100,15
CR501360,CUST101360,2024-06-30,639,4,4,0.407,3,0,0,0,103000,41900,214
CR501361,CUST101361,2024-06-30,686,2,2,0.272,0,0,0,0,185000,50300,6
CR501362,CUST101362,2024-06-30,603,2,2,0.471,1,0,0,0,259000,122000,198
CR501363,CUST101363,2024-06-30,533,1,3,0.239,1,1,0,0,153000,36600,271
CR501364,CUST101364,2024-06-30,659,3,0,0.52,0,0,0,0,376000,195500,7
CR501365,CUST101365,2024-06-30,756,4,0,0.217,0,0,0,0,417000,90500,358
CR501366,CUST101366,2024-06-30,593,2,1,0.249,3,3,0,0,603000,150100,307
CR501367,CUST101367,2024-06-30,660,4,3,0.609,0,0,0,0,222000,135200,72
CR501368,CUST101368,2024-06-30,575,8,0,0.26,5,1,0,0,201000,52300,60
CR501369,CUST101369,2024-06-30,745,3,1,0.45,0,0,0,0,603000,271400,246
CR501370,CUST101370,2024-06-30,694,5,2,0.407,0,0,0,0,492000,200200,214
CR501371,CUST101371,2024-06-30,547,0,3,0.604,0,0,1,0,300000,181200,137
CR501372,CUST101372,2024-06-30,663,0,3,0.403,1,0,0,0,177000,71300,348
CR501373,CUST101373,2024-06-30,593,4,2,0.354,2,2,0,0,41000,14500,132
CR501374,CUST101374,2024-06-30,680,7,0,0.457,0,0,0,0,1059000,484000,34
CR501375,CUST101375,2024-06-30,633,6,2,0.398,1,0,0,0,210000,83600,257
CR501376,CUST101376,2024-06-30,588,0,2,0.828,1,1,0,0,123000,101800,379
CR501377,CUST101377,2024-06-30,731,6,3,0.209,0,0,0,0,173000,36200,187
CR501378,CUST101378,2024-06-30,743,4,3,0.183,1,0,0,0,492000,90000,450
CR501379,CUST101379,2024-06-30,526,7,3,0.571,3,0,2,0,166000,94800,347
CR501380,CUST101380,2024-06-30,850,5,1,0.068,0,0,0,0,578000,39300,301
CR501381,CUST101381,2024-06-30,490,2,0,0.383,1,0,0,0,36000,13800,6
CR501382,CUST101382,2024-06-30,702,2,5,0.022,0,0,1,0,368000,8100,175
CR501383,CUST101383,2024-06-30,662,1,3,0.128,0,0,0,0,244000,31200,45
CR501384,CUST101384,2024-06-30,620,3,1,0.512,2,0,0,0,256000,131100,310
CR501385,CUST101385,2024-06-30,722,2,2,0.219,0,0,0,0,195000,42700,296
CR501386,CUST101386,2024-06-30,488,2,0,0.369,1,0,0,0,35000,12900,69
CR501387,CUST101387,2024-06-30,557,3,4,0.823,3,2,2,0,174000,143200,254
CR501388,CUST101388,2024-06-30,682,5,0,0.482,1,1,0,0,380000,183200,148
CR501389,CUST101389,2024-06-30,641,2,1,0.258,4,0,0,0,274000,70700,110
CR501390,CUST101390,2024-06-30,794,2,3,0.162,0,0,0,0,616000,99800,69
CR501391,CUST101391,2024-06-30,729,5,2,0.152,1,0,0,0,323000,49100,95
CR501392,CUST101392,2024-06-30,652,2,3,0.207,0,0,0,0,278000,57500,152
CR501393,CUST101393,2024-06-30,632,3,1,0.457,0,0,0,0,126000,57600,182
CR501394,CUST101394,2024-06-30,628,1,1,0.305,0,0,1,0,279000,85100,251
CR501395,CUST101395,2024-06-30,659,3,0,0.179,0,0,0,0,335000,60000,256
CR501396,CUST101396,2024-06-30,563,3,1,0.404,3,3,0,0,171000,69100,209
CR501397,CUST101397,2024-06-30,663,3,0,0.059,0,0,0,0,269000,15900,263
CR501398,CUST101398,2024-06-30,598,5,4,0.143,6,2,0,0,371000,53100,141
CR501399,CUST101399,2024-06-30,556,6,2,0.306,3,2,1,0,200000,61200,6
CR501400,CUST101400,2024-06-30,629,2,1,0.342,2,0,0,0,292000,99900,100
CR501401,CUST101401,2024-06-30,735,2,1,0.341,0,0,0,0,373000,127200,225
CR501402,CUST101402,2024-06-30,669,2,0,0.494,2,0,0,0,403000,199100,36
CR501403,CUST101403,2024-06-30,703,8,4,0.33,1,0,0,0,192000,63400,21
CR501404,CUST101404,2024-06-30,693,3,3,0.31,1,0,0,0,455000,141000,344
CR501405,CUST101405,2024-06-30,747,2,0,0.51,2,0,0,0,121000,61700,288
CR501406,CUST101406,2024-06-30,676,1,2,0.246,0,0,0,0,358000,88100,6
CR501407,CUST101407,2024-06-30,693,1,1,0.385,0,0,0,0,444000,170900,6
CR501408,CUST101408,2024-06-30,489,1,1,0.164,2,0,0,0,88000,14400,50
CR501409,CUST101409,2024-06-30,643,4,1,0.145,4,0,0,0,456000,66100,29
CR501410,CUST101410,2024-06-30,708,5,0,0.184,0,0,0,0,430000,79100,289
CR501411,CUST101411,2024-06-30,737,4,1,0.368,0,0,0,0,463000,170400,309
CR501412,CUST101412,2024-06-30,594,1,2,0.125,4,0,0,0,170000,21200,289
CR501413,CUST101413,2024-06-30,522,4,3,0.467,2,2,0,0,370000,172800,63
CR501414,CUST101414,2024-06-30,718,2,1,0.214,0,0,0,0,421000,90100,104
CR501415,CUST101415,2024-06-30,707,5,1,0.232,0,0,0,0,721000,167300,198
CR501416,CUST101416,2024-06-30,666,3,3,0.249,0,0,0,0,369000,91900,217
CR501417,CUST101417,2024-06-30,664,3,2,0.166,0,0,0,0,379000,62900,78
CR501418,CUST101418,2024-06-30,648,3,0,0.12,4,0,0,0,393000,47200,162
CR501419,CUST101419,2024-06-30,592,2,4,0.584,0,0,0,0,75000,43800,208
CR501420,CUST101420,2024-06-30,644,4,3,0.416,3,0,0,0,323000,134400,152
CR501421,CUST101421,2024-06-30,475,6,3,0.707,4,1,0,0,127000,89800,6
CR501422,CUST101422,2024-06-30,648,2,2,0.368,4,0,0,0,303000,111500,6
CR501423,CUST101423,2024-06-30,684,4,0,0.088,1,0,1,0,433000,38100,77
CR501424,CUST101424,2024-06-30,569,4,4,0.384,2,1,0,0,117000,44900,113
CR501425,CUST101425,2024-06-30,504,8,2,0.231,1,1,0,0,120000,27700,159
CR501426,CUST101426,2024-06-30,601,1,0,0.397,0,0,0,0,115000,45700,136
CR501427,CUST101427,2024-06-30,618,2,0,0.241,3,0,0,0,73000,17600,295
CR501428,CUST101428,2024-06-30,756,4,0,0.298,0,0,0,0,341000,101600,339
CR501429,CUST101429,2024-06-30,689,2,4,0.057,3,0,0,0,265000,15100,297
CR501430,CUST101430,2024-06-30,762,5,0,0.211,0,0,0,0,555000,117100,151
CR501431,CUST101431,2024-06-30,568,3,2,0.619,3,1,0,0,201000,124400,218
CR501432,CUST101432,2024-06-30,677,4,1,0.44,1,0,0,0,236000,103800,157
CR501433,CUST101433,2024-06-30,701,4,0,0.196,0,0,0,0,344000,67400,245
